cust_num,DMA,geo_demog_desc,comment_ind,prod_flg_10,prod_flg_11,tenure_months,dc_flg,cpe_cnt,svc_flg_01,svc_flg_02,prod_flg_01,prod_flg_02,prod_flg_03,prod_flg_04,prod_flg_05,prod_flg_06,prod_flg_07,prod_flg_08,prod_flg_09,prior_retention_handling_cnt,prior_escalations_cnt,prior_sprvsr_cnt,addl_cpe_cnt,prior_bill_credit_cnt,prior_bill_calls,prior_gen_Q_cnt,prior_svc_change_cnt,contract_flg,delta_metric_01,prior_reconnect_cnt,credit_score,vol_disco_ind,acct_type,product
37984735,Nashville TN,GREENBELT SPORTS,1,0,0,5,Y,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,N,0,0,930,0,T002,P0153
50034601,Lexington KY,COUNTRY CASUALS,1,0,0,4,Y,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,0,0,999,0,T002,P0153
50049082,Greensboro - Winston-Salem NC,OLD GLORIES,1,0,0,4,Y,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,997,0,T002,P0153
50065072,Greensboro - Winston-Salem NC,YOUNG INFLUENTIALS,1,0,0,4,Y,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,N,0,0,899,0,T002,P0153
50078926,Atlanta GA,BLUE-CHIP BLUES,1,0,0,4,Y,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,875,1,T002,P0153
50095101,Savannah GA,NEW EMPTY NEST,1,0,0,4,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,N,0,0,999,1,T002,P0153
50113851,Birmingham AL,MIDDLEBURG MANAGERS,1,0,0,3,N,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,999,0,T002,P0153
50122618,Atlanta GA,YOUNG & RUSTICS,1,0,0,3,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,640,1,T002,P0153
50132907,Charlotte NC,COUNTRY SQUIRES,1,0,0,3,Y,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T002,P0153
56032622,Washington DC - Hagerstown MD,BLUE-CHIP BLUES,1,0,0,4,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,-6.32,0,751,1,T002,P0153
56072578,Jacksonville FL-Brunswick GA,HEARTLANDERS,1,0,0,4,Y,4,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,N,0,0,999,0,T002,P0153
2853409,Los Angeles CA,"BRITE LITES, LITTLE CITY",1,0,0,39,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,1,984,0,T003,P0153
3068162,Lansing MI,SHOTGUNS & PICKUPS,1,0,0,119,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,824,0,T003,P0153
10598067,Norfolk-Newport News VA,CLOSE-IN COUPLES,1,0,0,21,Y,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,N,0,0,699,0,T003,P0153
13303414,Detroit MI,URBAN ELDERS,1,0,0,20,N,3,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,5,1,3,N,-4.99,0,782,1,T003,P0153
14700963,Boise ID,KIDS & CUL-DE-SACS,1,0,0,21,Y,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,N,0,0,,0,T003,P0153
15213096,Birmingham AL,BACK COUNTRY FOLKS,1,0,0,20,N,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,3.32,0,748,0,T003,P0153
19650689,West Palm Beach-Ft Pierce FL,WHITE PICKET FENCES,1,0,0,71,Y,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,0,0,516,1,T003,P0153
27635261,Tampa-St Petersburg FL,EXECUTIVE SUITES,1,0,0,47,Y,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N,-4.99,0,972,0,T003,P0153
27702922,Columbus OH,"KID COUNTRY, USA",1,0,0,47,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,856,1,T003,P0153
32912567,Cincinnati OH,MULTI-CULTI MOSAIC,1,0,0,11,Y,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Y,0,0,898,0,T003,P0153
32949855,Indianapolis IN,GOLDEN PONDS,1,1,0,11,N,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,N,8.98,0,972,0,T003,P0153
33286391,Macon GA,GOD'S COUNTRY,1,1,0,9,N,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,9.99,0,864,0,T003,P0153
33420164,Richmond-Petersburg VA,YOUNG & RUSTICS,1,0,0,8,Y,4,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,N,-3.51,0,870,0,T003,P0153
33577137,Greensboro - Winston-Salem NC,CROSSROAD VILLAGERS,1,0,0,8,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,976,0,T003,P0153
36371314,Tampa-St Petersburg FL,FAST-TRACK FAMILIES,1,0,0,15,U,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,N,0,0,773,0,T003,P0153
36710366,Tampa-St Petersburg FL,GOD'S COUNTRY,1,0,0,12,Y,3,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,N,0,0,853,0,T003,P0153
36943016,Providence RI-New Bedford MA,LOW-RISE LIVING,1,0,0,11,Y,5,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,11,3,1,N,-10.64,0,725,0,T003,P0153
8121647,Philadelphia PA,CITY ROOTS,1,0,0,88,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,N,0,2,,0,T004,P0153
9447461,Monroe LA-El Dorado AR,YOUNG & RUSTICS,1,0,0,59,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,975,0,T009,P0153
25173150,Denver CO,MOVERS & SHAKERS,1,0,0,19,Y,7,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,N,4.99,0,,0,T009,P0153
5773313,Los Angeles CA,MONEY & BRAINS,1,0,0,31,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,768,1,T012,P0153
9853225,Norfolk-Newport News VA,UP-AND-COMERS,1,0,0,3,Y,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,1,0,,1,T012,P0153
13949341,Phoenix AZ,OLD GLORIES,1,0,0,25,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,872,0,T012,P0153
17488637,Los Angeles CA,BOHEMIAN MIX,1,0,0,28,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,642,1,T012,P0153
20170575,Denver CO,EXECUTIVE SUITES,1,0,0,31,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T012,P0153
24186464,Orlando-Daytona FL,COUNTRY CASUALS,1,0,0,22,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,705,0,T012,P0153
24254798,Seattle-Tacoma WA,NEW EMPTY NEST,1,0,0,43,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,751,0,T012,P0153
24841575,Denver CO,YOUNG INFLUENTIALS,1,0,0,24,U,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N,0,0,749,1,T012,P0153
24856530,Denver CO,URBAN ACHIEVERS,1,0,0,24,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,523,1,T012,P0153
24880301,Phoenix AZ,UNKNOWN,1,0,0,24,U,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,863,1,T012,P0153
25144811,Denver CO,"BRITE LITES, LITTLE CITY",1,0,0,18,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,875,1,T012,P0153
25798434,Los Angeles CA,BOHEMIAN MIX,1,0,0,12,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,698,1,T012,P0153
25871579,Houston TX,UP-AND-COMERS,1,0,0,12,Y,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Y,1.17,1,897,1,T012,P0153
26290589,New York NY,BOHEMIAN MIX,1,0,0,55,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,837,1,T012,P0153
28306562,Denver CO,YOUNG & RUSTICS,1,0,0,22,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,-4.99,0,999,0,T012,P0153
28628040,Omaha NE,YOUNG INFLUENTIALS,1,1,0,21,Y,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,754,1,T012,P0153
29874221,Dallas-Ft Worth TX,NEW HOMESTEADERS,1,0,0,11,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,0,0,845,1,T012,P0153
29908286,Tampa-St Petersburg FL,MOBILITY BLUES,1,0,0,11,Y,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Y,0,1,749,0,T012,P0153
29955417,Portland OR,URBAN ACHIEVERS,1,0,0,10,Y,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,999,1,T012,P0153
32164352,Miami-Ft Lauderdale FL,MULTI-CULTI MOSAIC,1,0,0,13,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,955,0,T012,P0153
33625324,San Francisco-Oakland-San Jose CA,URBAN ACHIEVERS,1,1,0,7,Y,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,N,0,0,,0,T012,P0153
37639989,Denver CO,"KID COUNTRY, USA",1,0,0,8,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N,0,0,,1,T012,P0153
37668731,Lansing MI,GREENBELT SPORTS,1,0,0,8,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,,0,T012,P0153
37852780,Phoenix AZ,POOLS & PATIOS,1,0,0,6,Y,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,,1,T012,P0153
56142050,Atlanta GA,BOHEMIAN MIX,1,0,0,3,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,0,0,999,1,T012,P0153
62191819,Salt Lake City UT,CITY STARTUPS,1,0,0,0,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,,0,T012,P0153
62267562,Chicago IL,BOHEMIAN MIX,1,0,0,0,Y,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,N,0,0,,1,T012,P0153
15436207,Philadelphia PA,SECOND CITY ELITE,1,0,0,79,Y,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,999,1,T013,P0153
12674817,Los Angeles CA,WINNER'S CIRCLE,1,0,0,70,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,N,0,0,923,0,T014,P0153
8864604,Phoenix AZ,GOD'S COUNTRY,1,1,0,85,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,996,0,T015,P0153
10221741,Orlando-Daytona FL,BEDROCK AMERICA,1,0,0,84,U,2,1,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,2,1,0,N,0,0,796,1,T015,P0153
10233054,Des Moines-Ames IA,YOUNG & RUSTICS,1,0,0,84,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,815,0,T015,P0153
11077334,Albuquerque-Santa Fe NM,BACK COUNTRY FOLKS,1,0,0,80,Y,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,,1,T015,P0153
11247933,Greenville-New Bern-Washington NC,SIMPLE PLEASURES,1,0,0,79,Y,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,995,0,T015,P0153
11289671,Los Angeles CA,HOME SWEET HOME,1,0,0,78,Y,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,N,0,0,954,0,T015,P0153
11501187,San Francisco-Oakland-San Jose CA,SIMPLE PLEASURES,1,0,0,78,Y,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,999,1,T015,P0153
11600476,Atlanta GA,COUNTRY SQUIRES,1,0,0,78,U,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,992,0,T015,P0153
11727956,Paducah KY-Cape Girardeau MO,BEDROCK AMERICA,1,0,0,77,N,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,995,0,T015,P0153
11853589,Denver CO,"BIG FISH, SMALL POND",1,0,0,76,Y,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,996,0,T015,P0153
11864967,Charleston SC,GOLDEN PONDS,1,0,0,76,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,404,1,T015,P0153
11929293,Richmond-Petersburg VA,HEARTLANDERS,1,0,0,74,Y,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,N,0,0,591,1,T015,P0153
11988614,Greensboro - Winston-Salem NC,SIMPLE PLEASURES,1,0,0,74,Y,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,0,0,661,0,T015,P0153
12013031,St Louis MO,BIG SKY FAMILIES,1,0,0,74,Y,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,0,0,998,0,T015,P0153
12017369,Fresno-Visalia CA,"KID COUNTRY, USA",1,0,0,72,Y,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,992,0,T015,P0153
12107420,San Francisco-Oakland-San Jose CA,TRADITIONAL TIMES,1,0,0,73,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N,0,0,982,0,T015,P0153
12142348,Harrisburg-Lancaster PA,COUNTRY CASUALS,1,0,0,73,N,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,925,0,T015,P0153
12192858,Columbus-Tupelo-West Point MS,"BIG FISH, SMALL POND",1,0,0,72,Y,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,964,0,T015,P0153
14376149,Greensboro - Winston-Salem NC,MAYBERRY-VILLE,1,0,0,82,U,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,996,1,T015,P0153
14388464,Kansas City MO,CROSSROAD VILLAGERS,1,0,0,83,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,976,1,T015,P0153
14435235,Greenville-New Bern-Washington NC,COUNTRY CASUALS,1,0,0,82,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,993,0,T015,P0153
14587850,Colorado Springs-Pueblo CO,GOD'S COUNTRY,1,1,0,82,Y,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T015,P0153
14940663,Tyler-Longview TX,COUNTRY CASUALS,1,0,0,81,N,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,,0,T015,P0153
14957058,Detroit MI,FAST-TRACK FAMILIES,1,0,0,79,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N,0,0,998,1,T015,P0153
15132637,Los Angeles CA,MOVERS & SHAKERS,1,1,0,80,Y,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,998,0,T015,P0153
15669422,Knoxville TN,BEDROCK AMERICA,1,0,0,78,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,N,0,0,802,1,T015,P0153
15778678,Des Moines-Ames IA,BACK COUNTRY FOLKS,1,0,0,77,Y,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,N,0,0,994,0,T015,P0153
15881252,Los Angeles CA,THE COSMOPOLITANS,1,0,0,74,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T015,P0153
15965311,Baltimore MD,FAST-TRACK FAMILIES,1,0,0,72,Y,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,N,0,0,992,0,T015,P0153
15999577,Topeka KS,CROSSROAD VILLAGERS,1,1,0,72,Y,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N,0,0,853,0,T015,P0153
16001232,Green Bay-Appleton WI,TRADITIONAL TIMES,1,0,0,74,Y,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,818,0,T015,P0153
16012742,St Louis MO,MULTI-CULTI MOSAIC,1,0,0,73,Y,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,629,0,T015,P0153
16018397,Fort Wayne IN,BACK COUNTRY FOLKS,1,0,0,75,U,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,995,0,T015,P0153
16078748,New York NY,FAST-TRACK FAMILIES,1,0,0,70,Y,3,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,0,1,N,0,0,999,0,T015,P0153
16124686,Columbus OH,COUNTRY CASUALS,1,0,0,75,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,795,0,T015,P0153
18067280,Detroit MI,SUBURBAN SPRAWL,1,0,0,77,Y,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,N,0,0,960,1,T015,P0153
18104429,Detroit MI,BLUE-CHIP BLUES,1,0,0,77,Y,6,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,N,0,0,997,0,T015,P0153
18220405,Minneapolis-St Paul MN,SIMPLE PLEASURES,1,0,0,77,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T015,P0153
18359062,Seattle-Tacoma WA,SHOTGUNS & PICKUPS,1,0,0,76,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,0,0,930,0,T015,P0153
18392335,Evansville IN,HEARTLANDERS,1,0,0,74,N,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,N,0,0,996,0,T015,P0153
18419947,Tri-Cities TN-VA,BACK COUNTRY FOLKS,1,0,0,75,Y,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,794,1,T015,P0153
18431007,New York NY,HOME SWEET HOME,1,0,0,77,Y,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,N,0,1,999,0,T015,P0153
18485384,Cincinnati OH,BIG SKY FAMILIES,1,0,0,76,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T015,P0153
18627524,New Orleans LA,"RED, WHITE & BLUES",1,0,0,75,Y,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,N,0,1,603,0,T015,P0153
18730827,Greensboro - Winston-Salem NC,MAYBERRY-VILLE,1,0,0,75,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,807,1,T015,P0153
18751222,Washington DC - Hagerstown MD,HEARTLANDERS,1,0,0,75,Y,2,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,3,0,N,0,0,997,0,T015,P0153
18765958,Columbia SC,YOUNG & RUSTICS,1,0,0,75,Y,2,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,2,N,0,0,708,0,T015,P0153
18786694,Huntsville-Decatur AL,TRADITIONAL TIMES,1,0,0,73,Y,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,992,0,T015,P0153
18895709,Dallas-Ft Worth TX,UPPER CRUST,1,0,0,75,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,963,1,T015,P0153
18956273,Houston TX,OLD MILLTOWNS,1,0,0,74,N,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,N,0,0,842,0,T015,P0153
19019259,Duluth MN-Superior WI,BLUE HIGHWAYS,1,1,1,74,Y,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,N,0,0,905,0,T015,P0153
19061620,Traverse City-Cadillac MI,SIMPLE PLEASURES,1,0,0,73,U,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,998,1,T015,P0153
19075687,San Francisco-Oakland-San Jose CA,OLD GLORIES,1,0,0,74,Y,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,989,0,T015,P0153
19081309,Knoxville TN,"BIG FISH, SMALL POND",1,0,0,73,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,991,0,T015,P0153
19246442,Greensboro - Winston-Salem NC,COUNTRY CASUALS,1,0,0,72,Y,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,645,0,T015,P0153
10692711,Wilkes Barre-Scranton PA,SIMPLE PLEASURES,1,0,0,82,Y,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,N,0,0,869,0,T016,P0153
11334556,New York NY,COUNTRY SQUIRES,1,0,0,78,Y,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,1,T016,P0153
11679029,Greenville-Spartanburg SC-Asheville NC,BLUE HIGHWAYS,1,0,0,77,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,989,1,T016,P0153
11873918,Oklahoma City OK,CROSSROAD VILLAGERS,1,0,0,75,Y,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,N,0,0,868,1,T016,P0153
12030258,Memphis TN,BLUE HIGHWAYS,1,0,0,75,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,846,0,T016,P0153
12039887,San Antonio TX,GREENBELT SPORTS,1,0,0,74,Y,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,984,1,T016,P0153
12063558,Richmond-Petersburg VA,BACK COUNTRY FOLKS,1,1,0,75,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,462,0,T016,P0153
12082127,Washington DC - Hagerstown MD,SIMPLE PLEASURES,1,0,0,72,Y,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,925,0,T016,P0153
12165485,Indianapolis IN,BACK COUNTRY FOLKS,1,0,0,74,U,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,0,0,790,1,T016,P0153
15114622,Atlanta GA,BIG SKY FAMILIES,1,0,0,78,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,993,1,T016,P0153
15759685,Philadelphia PA,SIMPLE PLEASURES,1,0,0,74,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N,0,0,998,1,T016,P0153
15842549,San Francisco-Oakland-San Jose CA,SHOTGUNS & PICKUPS,1,0,0,75,Y,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,0,0,768,1,T016,P0153
16204085,Knoxville TN,MAYBERRY-VILLE,1,0,0,73,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,N,0,0,994,0,T016,P0153
18129260,St Louis MO,CROSSROAD VILLAGERS,1,0,0,77,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,730,0,T016,P0153
18534713,Oklahoma City OK,BACK COUNTRY FOLKS,1,0,0,73,U,2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,N,0,0,933,1,T016,P0153
18581363,Columbus OH,HEARTLANDERS,1,0,0,76,Y,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,N,0,0,786,1,T016,P0153
19106311,Washington DC - Hagerstown MD,GOD'S COUNTRY,1,0,0,71,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,988,1,T016,P0153
19191516,Columbus OH,BACK COUNTRY FOLKS,1,0,0,73,U,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,963,0,T016,P0153
6299046,Tucson AZ,GREENBELT SPORTS,1,0,0,4,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,,0,T018,P0153
6332036,Albuquerque-Santa Fe NM,AMERICAN DREAMS,1,0,0,4,Y,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,-3.33,0,,0,T018,P0153
9061583,Denver CO,SECOND CITY ELITE,1,0,0,22,Y,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,999,0,T018,P0153
15302333,Salt Lake City UT,HOME SWEET HOME,1,0,0,8,Y,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N,-9.98,0,956,1,T018,P0153
15402325,Seattle-Tacoma WA,YOUNG & RUSTICS,1,0,0,18,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,N,0,0,832,0,T018,P0153
15468136,Phoenix AZ,HOME SWEET HOME,1,0,0,8,Y,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,979,0,T018,P0153
17578550,Medford-Klamath Falls OR,BACK COUNTRY FOLKS,1,0,0,7,Y,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,1.83,0,999,1,T018,P0153
17934975,Phoenix AZ,WINNER'S CIRCLE,1,0,0,17,Y,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,N,0,0,992,0,T018,P0153
17961415,UNKNOWN,UNKNOWN,1,0,0,7,U,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,-4,0,999,0,T018,P0153
19404267,Portland OR,NEW EMPTY NEST,1,0,0,4,Y,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N,-0.83,0,999,0,T018,P0153
